"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Ly86",-0.123019871703802,10.0433924876094,-23.156860297371,1.30834435078624e-115,2.60367034982336e-115,251.836976547565
"Edn1",-0.17073692492991,10.1076423551773,-23.140419076584,1.87889926875203e-115,3.72797473958737e-115,251.594159048015
"Nrip2",-0.117290338115916,10.0015064890225,-23.1487404035515,1.56445253889872e-115,3.10715499284751e-115,251.56717379725
"Pdgfrl",-0.162360198892035,10.0797238991206,-23.116536997394,3.17718952781298e-115,6.2976997578057e-115,251.017486839129
"Ms4a7",-0.10846833970945,10.0077179494343,-23.1147391179064,3.30528787300724e-115,6.54512450100443e-115,250.834309053133
"Csf2ra",-0.136035329952366,10.0524389828942,-23.102434847607,4.33170117668132e-115,8.56914179363268e-115,250.656797495854
"H2-Ab1",-0.220727213410347,10.1634564917773,-23.0895943170878,5.74337032772689e-115,1.13505342445195e-114,250.575198717356
"Btnl9",-0.153270139067375,10.0384873911873,-23.0873132280168,6.03842602600171e-115,1.19218677709807e-114,250.294665131548
"Lipe",-0.131301466567956,10.0238557723815,-23.081829059207,6.81120017703821e-115,1.3434319875815e-114,250.146430250424
"Matn2",-0.171044903247312,10.0865019751822,-23.0685595982547,9.11427496612237e-115,1.79591624948224e-114,249.978315442469
"Amigo2",-0.157072592960589,10.0782179528588,-23.0664151185526,9.55343280783552e-115,1.88059700941644e-114,249.915306718117
"Cox6b2",-0.123154453136166,10.0181745235757,-23.0419272056024,1.63460793391479e-114,3.21456820828867e-114,249.260915790931
"Eng",-0.206940378951828,10.2068983630791,-23.022209857218,2.5180569514922e-114,4.94221187731542e-114,249.169468192991
"Cd2",-0.112045531004103,10.0255172279868,-23.0334140248713,1.96993561054863e-114,3.87020748634309e-114,249.091927522238
"Neat1",-0.389217311492725,10.8628814866506,-22.986844634835,5.46108989724401e-114,1.06870643781683e-113,248.909158927986
"Rbms1",-0.297278636255461,10.4856852043002,-22.9783608672037,6.57453168571205e-114,1.28408821986564e-113,248.561728395911
"Ms4a6c",-0.119326562863465,10.0272296282941,-23.0073215386497,3.48870137836526e-114,6.8405909379711e-114,248.524392977385
"BE692007",-0.0971549885577065,9.99863295790475,-23.0066904830372,3.53723375928015e-114,6.92895937175347e-114,248.448432293648
"Hdac7",-0.228435898365541,10.1960511213504,-22.978978898889,6.486272226546e-114,1.26808841183695e-113,248.213382998016
"Jpt1",-0.199384371470995,10.2221153655507,-22.956933436988,1.05022105416818e-113,2.04124597505963e-113,247.780023427469
"Pde2a",-0.133467082523646,10.0353761778906,-22.9723538707785,7.49735164635039e-114,1.46289788221471e-113,247.776132799062
"Ctss",-0.15747705213011,10.0842806323513,-22.9644791591643,8.90567232591782e-114,1.7343081452615e-113,247.704468883076
"Bcl2a1b",-0.111685980146342,10.0257185812636,-22.9676506169726,8.30923680851348e-114,1.6197342706654e-113,247.655502270604
"Mdk",-0.124947188336224,10.0273758072144,-22.9615424012259,9.4960072705902e-114,1.84747223163233e-113,247.524790310631
"S100a10",-0.387046611223964,10.9513623041739,-22.9168149306942,2.52161192527748e-113,4.86797668972487e-113,247.400693944547
"Vegfa",-0.178539265304394,10.0996851555486,-22.9409548571747,1.48887633980556e-113,2.89102201903992e-113,247.213419346757
"Cybb",-0.140487959667597,10.0592117992114,-22.9383566189555,1.57578660316215e-113,3.05681203329225e-113,247.086989978334
"Wdfy4",-0.104734437934477,10.0109490284484,-22.9374710017059,1.60655290747768e-113,3.11347462689474e-113,246.965015392104
"Kdr",-0.181274227634852,10.0712210650569,-22.9292070809186,1.92416114330215e-113,3.72538459497028e-113,246.900803035914
"Car3",-0.231735107667587,10.0691287301775,-22.924857826118,2.11575096302781e-113,4.09236163061471e-113,246.805551706828
"Apol11b",-0.101250542508613,9.98819105894872,-22.9168471266159,2.51984142953743e-113,4.86797668972487e-113,246.465833976065
"Stard8",-0.139179577864271,10.0544881074733,-22.8752241590212,6.24317885439305e-113,1.2040846392272e-112,245.69905874611
"Ighd",-0.0943669775806626,9.99619842405378,-22.8726745393776,6.59965764057335e-113,1.27161033537059e-112,245.522262777705
"Ltbp1",0.349475609541168,11.3075205175098,22.7978350790281,3.35983282054632e-112,6.44263244591816e-112,244.833880186403
"H2-DMb1",-0.144205183321104,10.0743524675818,-22.8289883197844,1.70747283116927e-112,3.28676194642786e-112,244.733816237941
"Gatm",-0.103421559268718,10.0024096976811,-22.8279178641943,1.74767495034723e-112,3.36091336605236e-112,244.563693802314
"Abcg2",-0.158814081143793,10.0793046333565,-22.8105240551091,2.55051100551894e-112,4.90011720560795e-112,244.341751367067
"Emcn",-0.152238497614587,10.0560962197761,-22.807788866416,2.70665117331544e-112,5.1951078182638e-112,244.236378538223
"Oaf",-0.159701778054476,10.0882226511516,-22.7811718352818,4.82397622721263e-112,9.24133376860657e-112,243.725127138974
"Plxnd1",-0.182063268033232,10.1366181800743,-22.7652356028351,6.81620318014775e-112,1.30453649380818e-111,243.464236842809
"Jag2",-0.11859418147723,10.0127586752933,-22.7150414572742,2.02214255213562e-111,3.8664293539878e-111,242.142212643238
"Meg3",-0.306623721183913,10.3392363234,-22.6570726994216,7.08053419514068e-111,1.35253757309278e-110,241.443298259133
"B4galt1",-0.205693471541037,10.2002612410701,-22.6436525838328,9.45988868721791e-111,1.80360127497005e-110,240.950652058306
"Bank1",-0.102602268604711,10.0119589073514,-22.6439448722598,9.40040134651111e-111,1.79396972261662e-110,240.608026283042
"Cldn5",-0.218325222082388,10.1522721364597,-22.6231650549253,1.47176067443548e-110,2.8033536655914e-110,240.416475010886
"Ssh2",-0.201218009780979,10.1655108324933,-22.6093689757425,1.9815591001244e-110,3.77080704115015e-110,240.151540326227
"Nlrp3",-0.100024579426712,10.002456917165,-22.5483883671631,7.36388774400939e-110,1.39997865855692e-109,238.531984232332
"Osmr",-0.177879783526487,10.1138862836258,-22.5308069529711,1.07452478273916e-109,2.03701380614058e-109,238.375089182193
"Ube2c",-0.124163098519743,10.0010847661727,-22.5356646007378,9.68022519102968e-110,1.83859927654885e-109,238.255699934833
"Il10",-0.0911986577708195,9.98907875718379,-22.5353969404005,9.73606495921876e-110,1.84745065639825e-109,238.223875671932
"Igkc",-0.208670684985252,10.0965601115677,-22.521120954477,1.32305759829807e-109,2.50342024275889e-109,238.141585892247
"Pclaf",-0.0970241257885451,9.99513987624913,-22.5249935809057,1.21745960277699e-109,2.30579470222914e-109,238.014010625007
"Zfp36",-0.351971096052711,10.6600303433717,-22.4773628394068,3.38352858173097e-109,6.38401619194523e-109,237.835027416767
"Bcl2l11",-0.118022812841533,10.0263293089608,-22.4924793651446,2.44667590408271e-109,4.62509622699946e-109,237.38530797047
"Adgrg1",-0.132696423748817,10.0335000720873,-22.4872037305483,2.73982430055985e-109,5.17436128528773e-109,237.285618275235
"Slc25a37",-0.224654105924253,10.0851739613271,-22.4623610119397,4.66670926933256e-109,8.79681294878899e-109,236.856806098727
"Sec14l1",-0.192677224854926,10.1831613734244,-22.4434540161891,6.99652560371674e-109,1.31513639167608e-108,236.622456847974
"Rassf4",-0.129401090985288,10.0518655602257,-22.4539558805383,5.58741857111672e-109,1.05224455199938e-108,236.615336879993
"Sult1a1",-0.191485590750553,10.1533373554018,-22.4429864169702,7.06692230869277e-109,1.32712156031789e-108,236.56355435135
"Ier5l",-0.182624650544383,10.1488947276548,-22.4422104066126,7.18531368630796e-109,1.34808887172757e-108,236.537780330366
"Kank3",-0.15811781024167,10.0651640123781,-22.4469656206113,6.48974729201212e-109,1.22102489031272e-108,236.486518666094
"Bmp1",-0.219144417681077,10.2102602393163,-22.4041490607575,1.62206375407193e-108,3.04041940781992e-108,235.830699789067
"Grrp1",-0.104878407947206,10.0041946648868,-22.4033915601025,1.64854291725644e-108,3.08715902107948e-108,235.433062815096
"Dmd",0.369651094800863,11.2323810347538,22.3496994392034,5.1881337893473e-108,9.67935408460318e-108,235.202112555816
"Rflnb",-0.177622055816027,10.0847154424325,-22.3849398025515,2.44530465097632e-108,4.57493854251884e-108,235.201196370695
"Tent5c",-0.256837186521237,10.0929663333646,-22.3659141212966,3.67078239904405e-108,6.86127551223188e-108,234.814485823862
"Osm",-0.0910551818719636,9.99215640668647,-22.3656710252737,3.68987795993312e-108,6.89052840323646e-108,234.602744743619
"Nabp1",-0.150469117646397,10.0671899448634,-22.3477620893839,5.40700728419121e-108,1.00782987589771e-107,234.376423495804
"Prkar2b",-0.109909528603248,10.0092572366809,-22.3417517456667,6.14641966745304e-108,1.14458466805457e-107,234.131295790506
"Hbb-bs",-0.71026505407035,10.7012516289658,-22.269388038754,2.86922640981902e-107,5.3232400924286e-107,233.418491117403
"Arhgap29",-0.224090662905217,10.2342649368438,-22.2790550154207,2.33608232560538e-107,4.33812873835725e-107,233.212980754569
"Fyb",-0.143051354809629,10.0811644770315,-22.2893667302333,1.87593880089066e-107,3.48687509459231e-107,233.163419528637
"Trem2",-0.0954312187593214,9.99613059292198,-22.2959779818749,1.62973389322976e-107,3.03206305717164e-107,233.128949931233
"Ppp1r12a",0.342127376583457,11.5691358490857,22.1976202707435,1.31662900387965e-106,2.43594635315385e-106,232.000970115778
"Serpinb1a",-0.126586768499832,10.0523286412816,-22.2309709880451,6.48947403855718e-107,1.2028682184536e-106,231.870356531941
"Adgre1",-0.116295959294732,10.0292568945982,-22.2122020064323,9.66442025602759e-107,1.78970745481992e-106,231.425595178987
"H2-Aa",-0.22396735698668,10.1848181606996,-22.1532346495209,3.37081018094011e-106,6.2307027374124e-106,230.464058674457
"Clu",0.359060197823576,11.4297645260478,22.1089684504353,8.59354002091131e-106,1.58552398909803e-105,230.124288977249
"Arl4c",-0.128829584401085,10.048042676059,-22.1410438965949,4.36253606235342e-106,8.05639162022791e-106,229.957613653113
"Cgnl1",-0.19834197806534,10.1752973523966,-22.0688573481432,2.00366572605805e-105,3.69339304342498e-105,228.665258930437
"Aopep",0.343973590516757,11.0518467170464,22.0411306001188,3.59428565373921e-105,6.61931059620481e-105,228.651979709153
"Zfp36l2",-0.317248029291974,10.6608115297557,-22.0306250801368,4.48431374380165e-105,8.25080725630479e-105,228.366608104349
"Actg2",0.327760640258392,10.5918594276267,22.0215129573145,5.4325267946341e-105,9.97709236847402e-105,228.120036468956
"Vcam1",-0.173373757996004,10.1235674840881,-22.0248415362743,5.06494312608414e-105,9.31055721706644e-105,227.652278414942
"Itgam",-0.118562422958369,10.0340191032668,-22.0149120944243,6.24208371869968e-105,1.14533646214673e-104,227.27513516662
"Napsa",-0.106750145165813,10.0251693790502,-21.970468138099,1.58888967935132e-104,2.91272168533698e-104,226.325232436545
"Cd274",-0.108055038802815,10.0135951145144,-21.9699098540105,1.60762980560458e-104,2.94437693334173e-104,226.287158140883
"Fmod",-0.118307148101447,10.0140374841123,-21.9658716325331,1.7499135896168e-104,3.20203767541958e-104,226.203204485907
"Irgm1",-0.141333268981453,10.0646267764394,-21.9593819725233,2.00536142149561e-104,3.66610863161904e-104,226.169683460829
"Arc",-0.105124986263593,10.004432947052,-21.8869180962724,9.15970590890368e-104,1.67147918045688e-103,224.530013471175
"Il1a",-0.0891676413312386,9.99035414047196,-21.8875869240403,9.03237050850279e-104,1.6497480380827e-103,224.513342468056
"Inka1",-0.114935583107721,10.0185216405373,-21.8504654184118,1.96331449367637e-103,3.57942478336622e-103,223.799766686591
"Chrdl1",-0.160101216631706,10.0878676005255,-21.8051618981749,5.05587660999503e-103,9.20924701274141e-103,222.994127731727
"Col6a1",-0.333065722563051,10.7108160288404,-21.7554616311461,1.4242438994099e-102,2.58953436256345e-102,222.639043414096
"Wfdc17",-0.12890736592022,10.0467934846934,-21.7916178738704,6.7059779509832e-103,1.22037815304517e-102,222.634669406816
"Gsn",-0.372420664645119,11.7997634095648,-21.7498136689815,1.60191576577491e-102,2.90992872983635e-102,222.618375725424
"Rps3a1",0.164021096930769,12.4500527838079,21.6927968203897,5.2405471475549e-102,9.50235203545765e-102,221.419294770936
"Cd63",0.297032280397065,11.5886283910149,21.6747274984029,7.62513445258344e-102,1.37886698961726e-101,221.062366010276
"Fcmr",-0.088958041836591,9.99427618855918,-21.7040495179485,4.148455343272e-102,7.5289570658294e-102,220.702883279493
"Naaa",-0.169974677670188,10.1485752407969,-21.672724293811,7.94870089362966e-102,1.43607965557898e-101,220.355604291303
"Pde3b",-0.131532252155518,10.059474464151,-21.6762811193828,7.38326598126901e-102,1.33633773416634e-101,220.265517300184
"Ccl19",-0.10944820953822,10.0188112155949,-21.6764493943809,7.35753281789783e-102,1.33288638005395e-101,220.184778049714
"Lpar6",-0.121685088616577,10.0336080404936,-21.6693940252204,8.51722571532678e-102,1.5374053637774e-101,220.069173036558
"S100a4",0.352199185748928,10.8855186081441,21.6284901486311,1.98817937942127e-101,3.58230518814643e-101,220.019409239853
"Pard6g",-0.124156023259786,10.0301708455889,-21.6578696501856,1.08165226290773e-101,1.95068036592918e-101,219.823251013568
"Adamts5",-0.263927281776631,10.3331053418724,-21.6118060362401,2.80828200339586e-101,5.05086691258248e-101,219.384665017563
"Stat1",-0.168469985481542,10.1247498253436,-21.6153516031176,2.60961185677414e-101,4.69777111930539e-101,219.126819940836
"Tubb6",-0.163010887489358,10.1368879732051,-21.6087023943527,2.99453882739283e-101,5.3810221516493e-101,219.01465729181
"Prex2",-0.164105840651493,10.1050686183008,-21.6078772345799,3.04610029100985e-101,5.46876174328519e-101,218.935220479977
"Snca",-0.237529524411185,10.0368920813872,-21.5867436668353,4.7157053540118e-101,8.45108486382043e-101,218.365815951129
"Pou2f2",-0.0999332748536954,10.0156371893435,-21.5880483289433,4.59022793743793e-101,8.23359271289315e-101,218.352430740936
"Ighm",-0.184136220324897,10.0982662038967,-21.5509452720853,9.87804383887225e-101,1.76709192108627e-100,217.75448121067
"Timp1",-0.146315071397439,10.0717158017321,-21.552056405328,9.65408147070831e-101,1.72857322662638e-100,217.724756520686
"Plek",-0.127341116274216,10.0487903932459,-21.5373136776937,1.30865175027127e-100,2.3389664884205e-100,217.37723554098
"Epha4",-0.148617022145784,10.0793282787324,-21.5153537895559,2.0580686961179e-100,3.67512267163912e-100,216.981552384748
"Afdn",-0.207560878092927,10.2147112963987,-21.4896813984253,3.49226984410082e-100,6.23063308492564e-100,216.696182663532
"Fcrla",-0.0894403505048302,9.99479574834689,-21.4840135930084,3.92441236292384e-100,6.99538745619224e-100,216.163906107672
"Clec4e",-0.089712124700366,9.99379318786551,-21.4803293732735,4.23353236608689e-100,7.53968364396597e-100,216.085989918223
"Ephb4",-0.142876254894878,10.074234470049,-21.4708599518768,5.14415086542623e-100,9.15329335485094e-100,216.056369703534
"Cdca8",-0.0932467169606142,9.99548368688652,-21.4585833733317,6.62150182006732e-100,1.17715587912308e-99,215.643197791753
"Fcna",-0.100419182358293,10.0058458317882,-21.4343839865886,1.08871915632935e-99,1.93206593847267e-99,215.170078035735
"Msr1",-0.0936050456707438,10.0007785410342,-21.434829733374,1.07879753610366e-99,1.91615903393191e-99,215.168224878985
"Smagp",-0.117245885676086,10.035374674003,-21.424366603353,1.33735872502611e-99,2.37120341316686e-99,215.029289315673
"Fcer1g",-0.161134128181994,10.0934700268638,-21.396349350423,2.37627180857682e-99,4.20951604708029e-99,214.568184488788
"Cdkn1c",-0.190723857563638,10.2033039874148,-21.3524704387887,5.83826242245046e-99,1.03332078273459e-98,213.864689611702
"Ednrb",-0.128842110211787,10.0376168271102,-21.3462630163642,6.62905794864403e-99,1.1722472057726e-98,213.435062010964
"Myo5a",-0.152872427792106,10.0869840968886,-21.3285697907588,9.51962037484609e-99,1.68042725063479e-98,213.172109942042
"C5ar1",-0.103013591239073,10.0142146511214,-21.3328120132807,8.72864891946809e-99,1.54216412004737e-98,213.111801847306
"Tmem182",-0.100056926964447,9.99867479823404,-21.3168190750631,1.21041711621297e-98,2.13477445540207e-98,212.75055764716
"Cxcl1",-0.102431209229373,10.0118255577623,-21.2684151447321,3.2514989209286e-98,5.7295135170548e-98,211.793982825395
"Folr2",-0.118181050226809,10.0242482990216,-21.2389670205904,5.92565429185931e-98,1.04324899504565e-97,211.221664291279
"Cxcl13",-0.105040498596876,10.0070021210382,-21.2287717004698,7.29291415175513e-98,1.28283450338701e-97,210.977048616729
"Ecrg4",-0.137716523168573,10.0658013059961,-21.2169848246885,9.27026457005876e-98,1.62922048682931e-97,210.859762990828
"Prss23",-0.317884075312904,10.6227876808949,-21.171395887413,2.34198245659611e-97,4.10154545813679e-97,210.620764022511
"Ctla2b",-0.112190156027317,10.0233933133131,-21.1972127665964,1.38595973332694e-97,2.4336430787128e-97,210.371907453257
"Litaf",-0.159295278727848,10.1289796991042,-21.185876388056,1.7451182090046e-97,3.05892762314565e-97,210.349597402534
"Iglc3",-0.0981316661788796,10.0037322021049,-21.1900902453755,1.60188684862191e-97,2.81032780459985e-97,210.185329495462
"Cd14",-0.124354331771849,10.0463106919616,-21.1660839727632,2.60873374445263e-97,4.56072332946265e-97,209.790605050726
"F10",-0.08703193315867,9.99118683817945,-21.1673776943874,2.54109748651546e-97,4.44636480580132e-97,209.696631451186
"Xaf1",-0.136872762142959,10.0641054859549,-21.1552022628593,3.25359025154247e-97,5.67816797825911e-97,209.603066483824
"Sptlc2",-0.161808765973893,10.1303171004339,-21.1479525300557,3.76922055000012e-97,6.57231133391478e-97,209.580668373388
"Cmtm8",-0.10669261644834,10.0133465798746,-21.1559118129059,3.20707293329175e-97,5.6018741192869e-97,209.512992634669
"Galnt18",-0.123481604871531,10.0356261804727,-21.1417910126187,4.2710496044677e-97,7.44085296945593e-97,209.274149930659
"Cxcr5",-0.0863064259047146,9.99236710622957,-21.1117093116378,7.85865356513536e-97,1.36791184771721e-96,208.572763889674
"Gm14636",-0.105601286437683,10.0115169319322,-21.1030250704029,9.3698560639869e-97,1.6295401850412e-96,208.439200594101
"Clec4d",-0.0885649600029073,9.99313467765434,-21.0999199791389,9.97786701158582e-97,1.73377359019736e-96,208.336186509739
"Tnfsf9",-0.103379138848803,10.0152456065483,-21.0968719474003,1.06129761724969e-96,1.84253058550293e-96,208.323719494918
"Adgrl4",-0.135749716123273,10.0443831217757,-21.0650698430667,2.01949769457323e-96,3.50303156040456e-96,207.739825237664
"Cd74",-0.273846892239515,10.2726026553249,-20.9987137695074,7.70897660381885e-96,1.33373297643925e-95,206.812298379913
"Tgif1",-0.118711271564862,10.0445023951042,-21.0046161510887,6.84411721281092e-96,1.1861554961544e-95,206.526513689966
"Pparg",-0.126950314199057,10.0316313093903,-21.0018777506241,7.23261932424495e-96,1.25240161458787e-95,206.442609587209
"Mdfic",-0.161923845510239,10.1110304010713,-20.9921299833624,8.80291594112191e-96,1.52167950581191e-95,206.400644333802
"Srgn",-0.232437771062219,10.2790111817217,-20.9769556855391,1.19505792578566e-95,2.0622224776284e-95,206.378791301713
"Mcemp1",-0.0879092455225692,9.99270904164045,-20.9860532750454,9.94954376480566e-96,1.71840134107179e-95,206.040529918858
"Ifngr1",-0.234458730298318,10.3554853904064,-20.9435447796564,2.34098159752627e-95,4.03269870374896e-95,205.819834075629
"Kit",-0.115759279158194,10.0232641348829,-20.9672668215078,1.45248829404948e-95,2.50429016215427e-95,205.729028575158
"Man2a1",-0.227733967962342,10.3000871589922,-20.9268144016683,3.27688303819848e-95,5.64007407607312e-95,205.410853779957
"Egfr",-0.169230136236132,10.1253414248155,-20.9249920825936,3.39910119039707e-95,5.84540187514543e-95,205.079553927584
"Glul",-0.230749996072849,10.3003388612635,-20.831336286188,2.2232388990823e-94,3.81999810838884e-94,203.501329181728
"Fbxo30",0.316967136046131,10.6569986654159,20.8071550576934,3.60604815262709e-94,6.18003110990075e-94,203.281322836532
"Fbn1",-0.334033163662223,10.7634473997633,-20.8029255722991,3.92416467701322e-94,6.7194600633788e-94,203.271172252406
"Kcna5",-0.113191570384163,10.0116006983297,-20.8197362280777,2.80398372633166e-94,4.81370596795136e-94,202.750911519183
"Gm15987",-0.0863455578093113,9.99385095173474,-20.8164863277475,2.99229007950917e-94,5.13257303517868e-94,202.647080300183
"Sash1",-0.206136866815903,10.2581523621279,-20.7807945564857,6.10594785411725e-94,1.04375176993457e-93,202.424430637741
"Siglecg",-0.085895321190236,9.99517787494516,-20.7939402498165,4.69596903838194e-94,8.03416430860896e-94,202.200557529025
"Rab8b",-0.157148574068362,10.1230696470039,-20.752004627349,1.08455518911966e-93,1.85235728286877e-93,201.622107451767
"Tmem176b",-0.181927712341665,10.2011565352325,-20.7250156352602,1.85718945561324e-93,3.16656343668071e-93,201.226203765277
"Elk3",-0.165461781161481,10.1385351997513,-20.7278607942244,1.75486165348272e-93,2.99464445986813e-93,201.166540051672
"Atp2a3",-0.15925719100812,10.1055728306955,-20.7180925868464,2.13174013187594e-93,3.63158455174777e-93,200.914197278783
"H2-Eb1",-0.204712831354472,10.1737199692038,-20.7115088322507,2.43030502161257e-93,4.13668939848948e-93,200.906575225072
"F13a1",-0.149172389142526,10.06722840639,-20.705206909914,2.75508475700978e-93,4.68551829423432e-93,200.586244980219
"Sept11",-0.18331480275876,10.1953850593752,-20.6914048046928,3.62566994173429e-93,6.15563657340287e-93,200.545359931213
"Scarb1",-0.12453875800173,10.0376856763208,-20.693530185551,3.47559550566802e-93,5.90585472500938e-93,200.294976298828
"Rock1",0.297717212633188,11.7624290203229,20.6465526947347,8.83932348619317e-93,1.49819042138867e-92,200.246541731389
"Mbd1",-0.151779939292958,10.0967061713735,-20.6487287769911,8.46562899358293e-93,1.43606937974265e-92,199.522945502082
"2410006H16Rik",-0.194472045978955,10.2641181622585,-20.6084461106521,1.88208569898742e-92,3.1872746807577e-92,199.017011984576
"Mpz",-0.0887898328637053,9.9907701062423,-20.5800282728133,3.3040584670819e-92,5.59062346375957e-92,197.946529994011
"Depp1",-0.114532456708105,10.0135081755108,-20.5673948463741,4.24231420945771e-92,7.1721288410105e-92,197.747011233789
"mt-Atp8",-0.354609495723157,11.0414499805161,-20.5125500500116,1.25360420347515e-91,2.11757466803235e-91,197.579667249702
"Tep1",-0.143855135225037,10.0873762870815,-20.4939718618634,1.80841080114944e-91,3.05217012852226e-91,196.450701474297
"Pou2af1",-0.0889724805237631,9.99668752212601,-20.48757880695,2.05129481840419e-91,3.45918181855681e-91,196.138505830148
"Rps19",-0.209831140489333,12.0189865202977,-20.4232324347755,7.27826370009218e-91,1.22529691920744e-90,195.844030852807
"Actg1",0.195353683493691,12.1402443287292,20.4191462200018,7.88680645176815e-91,1.32662850324107e-90,195.760391728586
"Cd38",-0.106812731771051,10.0248382690286,-20.4343789838039,5.84609936447624e-91,9.85020954418911e-91,195.156234815513
"Iigp1",-0.160869693677313,10.1114978202035,-20.4146476952425,8.61560961460425e-91,1.44800161589987e-90,194.937494225645
"Txnip",-0.334505882087116,11.079884998663,-20.3722115229958,1.98153909483334e-90,3.32752156982928e-90,194.831108438244
"Epb41",-0.261706343832747,10.1688100906929,-20.3449103752708,3.38335310999283e-90,5.67676696307523e-90,193.680844175391
"Efnb1",-0.149115104029489,10.078711198872,-20.3356786502472,4.05367361699568e-90,6.79576465548312e-90,193.332043412278
"Btbd3",-0.145076065046108,10.0857236775517,-20.2878308276399,1.03323018918747e-89,1.73070383448488e-89,192.413839649489
"Il1b",-0.105051062338076,10.0166197926493,-20.2636010276024,1.65819079068038e-89,2.77521471243578e-89,191.80086083678
"Thbs3",-0.165238266272095,10.130336950341,-20.2469483362932,2.29454917296965e-89,3.83703875078537e-89,191.693998167233
"Sgms1",-0.177666944047864,10.1788013361159,-20.2063786148825,5.05723885211254e-89,8.44985606033842e-89,190.993085151663
"Mt2",-0.186407604690555,10.2097146741585,-20.1754035278026,9.23708506676712e-89,1.54208431832506e-88,190.448282647017
"Cfd",-0.176847865393622,10.0500129852939,-20.171913097754,9.88536494873061e-89,1.64893493723613e-88,190.088895913649
"Rgs10",-0.139127059500584,10.0912968444152,-20.1484990487931,1.55767412840926e-88,2.59612354734878e-88,189.721480268136
"Bpgm",-0.283092157297853,10.13480547776,-20.1339189193528,2.06702268646409e-88,3.44216933632654e-88,189.514161137242
"Ahnak",-0.228643546242328,11.9530099634471,-20.0769809457987,6.22855549080282e-88,1.03464376923635e-87,189.1127404023
"Il6",-0.0902028802933046,10.001425099755,-20.0939864096084,4.48171142156668e-88,7.45709055169164e-88,188.477813667603
"Cd300lg",-0.14207171905492,10.0556311111983,-20.0856213825334,5.26953120784038e-88,8.76065038709954e-88,188.42762691643
"St3gal6",-0.13024184492107,10.0696880016503,-20.0361120230236,1.37235508010682e-87,2.27776776781215e-87,187.50562263595
"F11r",-0.162383163667084,10.1357630572111,-20.0011106007944,2.69637332834044e-87,4.47159755943688e-87,186.948842803145
"Col1a1",-0.354553839469386,11.2901638738567,-19.958583551026,6.1168093681543e-87,1.012716782807e-86,186.832158279929
"Pafah1b3",-0.106615966312841,10.0311274183646,-19.9997381671686,2.76867185585838e-87,4.58769155900311e-87,186.727339705183
"Htra1",0.29532361332792,11.2687852986873,19.9433776104444,8.19513372127185e-87,1.35568796050816e-86,186.526853128087
"Ccl24",-0.102774502336629,10.0176270178701,-19.9141332016936,1.43752398792334e-86,2.37607270731131e-86,185.054526807265
"Cxcl9",-0.100243949045622,10.0059347320285,-19.9067192215457,1.65743363132609e-86,2.73729749186802e-86,184.885659179479
"Ifit2",-0.127056930348591,10.0602824364492,-19.9001614526259,1.87975001194817e-86,3.10189770948542e-86,184.875343485998
"Npc2",-0.282948691767704,10.6604592286608,-19.8575836778076,4.25221618165635e-86,7.01107367132127e-86,184.783409717147
"Npnt",0.342192963882452,11.4214798292562,19.8293214491709,7.30381313285926e-86,1.2022737667258e-85,184.357817801921
"Cd82",-0.126087784152711,10.0761122980986,-19.8504497629206,4.87468067363558e-86,8.03077540961381e-86,183.957954291586
"C1qtnf9",-0.115677069761755,10.0242585162899,-19.8133633915265,9.90986366709889e-86,1.62991178735179e-85,183.141481989474
"Tbx2",-0.116431015989356,10.0230779280348,-19.7274558231345,5.10235359627609e-85,8.38513327243401e-85,181.505217000908
"Rarres2",0.3025375744621,11.4134838298971,19.6591126810862,1.87037281281685e-84,3.06367373106773e-84,181.125272851695
"Scara3",-0.189866441726704,10.2279775238927,-19.6800998614883,1.25566943853628e-84,2.06185457887731e-84,180.989098048835
"Myom1",0.331973104053292,11.1538689486633,19.6409584400291,2.63927420524315e-84,4.30901911060106e-84,180.750514973946
"Fgfr1",-0.275350321830187,10.5860055803924,-19.6452278770368,2.43401882404897e-84,3.97715494125648e-84,180.709884823805
"Ltc4s",-0.102369006056614,10.0182862382537,-19.679842108191,1.26183246635709e-84,2.07027476022492e-84,180.592847584644
"Grap",-0.110088830039579,10.035965046798,-19.6762196970667,1.35170709090157e-84,2.21591326377307e-84,180.561560753716
"Kitl",-0.200303832223387,10.2157791377578,-19.6582206112703,1.90230481450196e-84,3.11342850163986e-84,180.551984559532
"Fus",-0.292823574634683,10.8335560436172,-19.6261571605908,3.49401443778268e-84,5.69057726023237e-84,180.444947833697
"Cavin2",-0.258470943823486,10.3710741259849,-19.635797393328,2.91057285904615e-84,4.74421003919502e-84,180.354425343106
"Tyrobp",-0.151164780394497,10.1018338291741,-19.6574149282956,1.93161166063933e-84,3.15880892990897e-84,180.337231421064
"Kdm6b",-0.170832989711515,10.1843127080409,-19.6405985999135,2.65734305421541e-84,4.33498051258631e-84,180.169521662813
"Tspan15",-0.100157157714706,10.0089691837503,-19.618924334602,4.00712256612635e-84,6.52094803275241e-84,179.418287641998
"Rcn1",-0.185124235094049,10.2327337229141,-19.5911615471246,6.77739554602041e-84,1.10022654967864e-83,179.320661332926
"Abcb1b",-0.114126674994848,10.0338866431707,-19.6023257120641,5.48682484027468e-84,8.9216664069507e-84,179.158474152954
