"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Pamr1",-0.236887056540578,10.358919822187,-24.6170617837999,1.1419343497066e-129,1.43549258291213e-129,284.023829527425
"Erg",-0.252054748330066,10.3961479773672,-24.5731260765134,3.15428236000544e-129,3.96266628141388e-129,283.069196008124
"Tuba1b",-0.343860290861677,10.8006801496583,-24.5465967998851,5.8211433776343e-129,7.30840348729981e-129,282.741953396684
"S100a4",0.399045907971161,10.9982711892057,24.4353058304646,7.56129302067609e-128,9.48719325053462e-128,280.200786823467
"Nav1",-0.298837424073909,10.5255923901485,-24.4266020715277,9.23634033213107e-128,1.15816179713242e-127,279.841220443363
"Nfkbiz",-0.276799305124326,10.4078526712443,-24.421124621262,1.04755388291583e-127,1.31272416405492e-127,279.580867594529
"Efnb2",-0.274057639218828,10.449887030972,-24.4053839108361,1.50397947388429e-127,1.88350591594777e-127,279.28127818123
"Fubp1",-0.319699082453875,10.653522936789,-24.3242455357628,9.6706906384071e-127,1.20959232500401e-126,277.581725121852
"Mia",-0.208187678574603,10.3075166486918,-24.3256497054933,9.36463119633185e-127,1.17204395448459e-126,277.23349160874
"Pros1",-0.273514249639446,10.4680213822897,-24.2832926019878,2.46883370969265e-126,3.08604213711581e-126,276.507376296013
"Klf3",-0.306410116006562,10.595420625449,-24.2447766873275,5.95326981504062e-126,7.43229689767867e-126,275.734896363084
"Fmo3",-0.211994434428869,10.3078319518244,-24.2525937447879,4.9798434094282e-126,6.22091618916702e-126,275.564648351401
"Phip",-0.318918507049984,10.626052845978,-24.2019825266139,1.58072291031972e-125,1.97220575211444e-125,274.778266107147
"Gm13889",0.36064412634366,10.8476112328457,24.1899894598558,2.07774331264553e-125,2.59070238484481e-125,274.557052760389
"Prnp",-0.268122222342871,10.4502525952171,-24.1733239471116,3.03739547681659e-125,3.78491648201444e-125,273.981705073545
"Cd2ap",-0.316780615263996,10.6685877085475,-24.0688358823856,3.26709705764908e-124,4.06861401948827e-124,271.776803427934
"Rbpj",-0.295418972380514,10.5422880342859,-24.0686522978154,3.28073535864809e-124,4.08305582905798e-124,271.694838721924
"Sod3",0.362590955022432,10.9730034778639,24.037494483932,6.65035782881817e-124,8.27158933932608e-124,271.131988582892
"Cebpd",-0.300983588722774,10.5364991991213,-24.0149830574208,1.10749799481245e-123,1.37662895564009e-123,270.473287285799
"Plxna4",-0.240633611852461,10.3655712303884,-23.9995872144921,1.56936165929136e-123,1.94951758918181e-123,269.923744140762
"Ehd4",-0.307160850646111,10.5772282506734,-23.9627976744843,3.60671206191765e-123,4.47760653248622e-123,269.327042018282
"Ctsc",-0.297058349327337,10.4991787471362,-23.9561453315787,4.19185479303924e-123,5.20081239831171e-123,269.112178595615
"Rab11a",-0.298593919681855,10.5978393582515,-23.9258935207281,8.30110046639026e-123,1.02927470135031e-122,268.509553900197
"Adcy5",0.345600195726266,10.855948144704,23.8729974032851,2.73641563900935e-122,3.39084961463364e-122,267.389327039216
"Fcgrt",-0.298212378247536,10.5711988186072,-23.8704843431119,2.89580284205698e-122,3.58613355053496e-122,267.243819514807
"Syne2",-0.295556659762381,10.5489701564037,-23.8502362917035,4.56862869632627e-122,5.65424343604736e-122,266.772432072434
"Rcn3",0.341614989601423,10.9571930093849,23.8175674516339,9.52709292289424e-122,1.17836647160102e-121,266.173797363013
"S100a10",-0.395292258980378,11.1086610157951,-23.8065326944407,1.22090783213246e-121,1.50915677643073e-121,265.998541479739
"Tef",-0.262327320051444,10.4367188862349,-23.7941023282487,1.61427215037311e-121,1.99415954338864e-121,265.402141533758
"Txnip",-0.40299196322573,11.2737281511194,-23.7700999965071,2.76713497891624e-121,3.41621602335338e-121,265.233147709422
"Blvrb",-0.363742709457192,10.5917968044323,-23.7563657993337,3.76584773270586e-121,4.64346206252264e-121,264.698731257438
"Kcnj8",-0.211307488730377,10.3193071910702,-23.7593921106798,3.51867233639612e-121,4.34136006958188e-121,264.442089281983
"Tagln2",0.356283802572378,11.4116982027857,23.688495941586,1.72272827923073e-120,2.12289375136258e-120,263.363016323987
"Tpm4",-0.332801259606589,10.8024783475282,-23.6556229728802,3.59304010027837e-120,4.42492623186992e-120,262.536715576942
"Tob1",-0.249449775070435,10.4079154711078,-23.6449844354482,4.55715966961145e-120,5.60881190106025e-120,262.032136531019
"mt-Nd6",-0.344809866049953,10.6343866933775,-23.6208065007979,7.81906770484506e-120,9.61754945245395e-120,261.695748146814
"Fbxo30",0.341477197071882,10.809144031257,23.5869783579293,1.6628046495214e-119,2.04401309099127e-119,260.976371835222
"Fchsd2",-0.294039304388379,10.5353218165668,-23.4984846139556,1.19151529866959e-118,1.4637780081936e-118,258.909606568665
"Rasgrp2",-0.288713662779399,10.5552575332585,-23.4405868345438,4.30647379628183e-118,5.28726064614098e-118,257.641736444637
"Plcb4",0.353322577750371,11.0358717563014,23.3924420235614,1.25088417906161e-117,1.53482721357253e-117,256.724292310237
"Igf2r",-0.263256747030798,10.4550309724379,-23.3880561402886,1.37835842951012e-117,1.69020040405901e-117,256.388692834112
"Cd47",-0.349771547065545,11.073207592389,-23.2630194098871,2.17735240236962e-116,2.66832402251179e-116,253.915042557084
"Adgre5",-0.285931318478136,10.5694568074394,-23.2600505618513,2.32443869624884e-116,2.84683245100899e-116,253.672418343706
"Mecom",-0.246701298755452,10.3998393453673,-23.2499616245278,2.90247683059366e-116,3.55260321982088e-116,253.277357245935
"Serpinh1",0.353324405051447,11.2371111181316,23.2096279575233,7.04676596324745e-116,8.61989720274918e-116,252.735871516128
"Sgk1",-0.29465350751066,10.5379977300393,-23.1960347081826,9.49912178367566e-116,1.16126183174519e-115,252.24269577436
"Tra2a",-0.306798962790605,10.6872039232512,-23.1174405729134,5.32391867391062e-115,6.5044821917051e-115,250.612158540394
"Wwp1",-0.269492617207888,10.4685943643133,-23.0734633837187,1.3934660888328e-114,1.70142379588865e-114,249.498196288923
"Col1a1",0.366739889438049,11.0398995740347,23.0591740804099,1.90422962918864e-114,2.32364811371403e-114,249.409882932485
"Rps27",-0.335068377634439,11.8822881157719,-23.024940264849,4.02102297401713e-114,4.90069832299467e-114,248.830736594708
"Ppp1r14b",-0.294920473001341,10.6198953771507,-23.0316716569299,3.47168984407011e-114,4.23376810252452e-114,248.70713346459
"Pcna",-0.260379386091728,10.4846820944304,-22.9221484405973,3.77112206736936e-113,4.59332773126597e-113,246.223199360856
"Rps3a1",0.246741312504517,12.5987062825791,22.8389790272429,2.29191910638346e-112,2.7882227571575e-112,244.800529442933
"Wwp2",0.337092669571213,10.8869005900789,22.8417134672876,2.16009162318292e-112,2.62944811099565e-112,244.650641289312
"Serp1",-0.305919383161697,10.6916548663451,-22.8278674094469,2.91551507759895e-112,3.54469918249113e-112,244.319962911024
"Mfap5",0.366844829277696,10.9659713068933,22.8069220735801,4.58779828507741e-112,5.5677163653852e-112,243.919756791173
"Parm1",-0.229315996326777,10.3744051430796,-22.8166997322192,3.71289783257517e-112,4.51141899462354e-112,243.801741164194
"Scx",-0.204292446377409,10.3232836209481,-22.8159340018737,3.77494533071738e-112,4.58402590251047e-112,243.693372504437
"Atf5",-0.260064498201352,10.4485723742085,-22.8030905759801,4.98429244446179e-112,6.04523037533268e-112,243.606377817526
"Ctsl",0.346564700309461,11.2727464484033,22.6742645948455,8.0327741370503e-111,9.73669592369734e-111,241.120123398055
"Scn1b",-0.242098422285951,10.4276810567753,-22.6545780976139,1.22691987533624e-110,1.4862748338416e-110,240.38615449983
"Slc38a2",0.336955101057098,11.0912733240644,22.6320595228195,1.99092629734551e-110,2.40886424361223e-110,240.184041638228
"Flnb",-0.257609314963627,10.4728544224496,-22.6363529353179,1.81545379551542e-110,2.19788595098719e-110,240.045089508922
"Mgll",-0.328079173861756,10.699792136137,-22.6246691118988,2.33352935829555e-110,2.821679997939e-110,239.948363544561
"Ets2",-0.273504239257525,10.5162560323799,-22.5625725449041,8.84357077602592e-110,1.06870945933848e-109,238.506447238876
"Ecm1",0.3450456338003,11.0188081253304,22.5182854245021,2.28258747535454e-109,2.75674815864074e-109,237.735578706554
"Jund",0.313904356835174,11.9242291599027,22.4807877661454,5.08781768720578e-109,6.13729515947621e-109,237.096336381308
"Nuak1",-0.239290036528327,10.4059069339162,-22.4996513715654,3.39999825574217e-109,4.10379994658077e-109,237.040844436693
"Aqp1",-0.327642287051018,10.6041365685781,-22.4256069243493,1.651402842799e-108,1.99084128125256e-108,235.64842022147
"Mir99ahg",-0.243975066058862,10.4029290239099,-22.4192082708777,1.89265814606153e-108,2.28031101935124e-108,235.323159287335
"Abra",-0.195505206434081,10.3121337026432,-22.4017452313406,2.7454575937657e-108,3.30578879441986e-108,234.79697636367
"Snrk",-0.282711124328054,10.5642709760782,-22.3395987420514,1.02941626401015e-107,1.2387680674009e-107,233.79801727483
"Azin1",-0.300728242276001,10.5357375536061,-22.2680515153354,4.69489629318933e-107,5.64629740612066e-107,232.263880692727
"Gsn",0.399309512966516,11.5800760218223,22.1210858301882,1.04573226134445e-105,1.25688973719285e-105,229.418302561762
"Cavin3",0.337321893869644,11.1191355345296,22.1203503955506,1.06204995752491e-105,1.27573568471461e-105,229.327476933256
"Igfbp5",-0.34063151711014,10.5980910963139,-22.1117540064195,1.27271480879131e-105,1.52786891811682e-105,229.011966154545
"Gm49708",-0.226669620277246,10.3767817124143,-21.9320226050655,5.51470017954007e-104,6.61631695205767e-104,225.024588965675
"Dusp1",0.34932363394249,11.0446770518403,21.8821903761118,1.56032789665454e-103,1.86977578987961e-103,224.333036463233
"Gcnt2",-0.226921497485545,10.3857369782433,-21.8856486857901,1.4517723284488e-103,1.74073420677314e-103,224.07505271736
"Cdc42ep3",0.32678190684179,11.0312704803183,21.8521846334244,2.91576079909298e-103,3.48983937653259e-103,223.707975583358
"Ptprz1",0.325154829078619,10.7781090169238,21.8549450840399,2.75286714857314e-103,3.29684688451873e-103,223.694487891066
"Clk1",-0.296042151858835,10.6650642925073,-21.8358133002302,4.09980030089011e-103,4.90406734556233e-103,223.287623625466
"Hk2",-0.201010649072005,10.3257975060427,-21.8316624083461,4.4696598681315e-103,5.34328734982845e-103,222.845390023648
"Atp2b1",-0.297816407070721,10.6984046018227,-21.6674714592683,1.34565605478786e-101,1.60771332710617e-101,219.817813288747
"Runx1t1",-0.219644606058132,10.3810227906599,-21.5359414181665,2.02401909586809e-100,2.41673921894697e-100,216.843114820811
"Lamc1",-0.258329339622263,10.5278899302792,-21.4791263981312,6.49756227026593e-100,7.75365426046053e-100,215.847218196248
"Tgfb3",-0.219582941039153,10.3850278739436,-21.4769590394774,6.79281409711089e-100,8.10114978784841e-100,215.642113992286
"Tubb4b",-0.2924639176626,10.7319103053041,-21.4351897973942,1.59823937447499e-99,1.90493370020857e-99,215.063086720542
"Itprid2",-0.240272848920229,10.4587531092408,-21.4169372579141,2.32176031553619e-99,2.76564659384894e-99,214.510671033129
"Cd109",-0.206701332987302,10.3515499005206,-21.3748276560158,5.48896069793132e-99,6.53447702134681e-99,213.499868510813
"Odc1",-0.251604205860339,10.4879207408139,-21.3166589475893,1.79712180290271e-98,2.13815800464332e-98,212.499713043738
"Adamtsl3",-0.217834079841436,10.3858288316501,-21.2960089321197,2.73608816221809e-98,3.2533747469894e-98,211.9538302908
"Malat1",0.310685421987692,13.1055948129461,21.2216123450886,1.24020961227454e-97,1.47380821422999e-97,210.942534826675
"Ninj1",-0.241326044312382,10.4649899570491,-21.1152684602969,1.06687483383861e-96,1.2670722492145e-96,208.401861920609
"Fbxl22",0.315453090744267,10.8343961435542,21.0939581177972,1.64018249041865e-96,1.9456494548264e-96,208.147766776059
"Art3",-0.223874138290418,10.3904944620198,-21.0994273200632,1.46883336634759e-96,1.7434223932909e-96,207.987180591253
"Ogt",-0.279923406278403,10.6394257708222,-21.0800707059576,2.17029807370572e-96,2.5729674851283e-96,207.827208342608
"Ckb",0.329582651649657,11.0094234853123,20.9609957724995,2.37911120871607e-95,2.81885214302852e-95,205.525387590394
"1810058I24Rik",-0.375576444048653,10.6826100975401,-20.894206931306,9.06475139024867e-95,1.07275164381641e-94,204.124810208525
"Cspg4",0.307421415815352,10.8443840958097,20.8894250575903,9.97436115668911e-95,1.1796997228491e-94,204.052411877278
"Dgkb",-0.20758102318374,10.3629246953781,-20.9050524258779,7.29682640865683e-95,8.6404101937914e-95,204.04760712775
"Calcrl",-0.247919243685846,10.4867173941196,-20.8115581099348,4.71981962038829e-94,5.57898300282304e-94,202.344698863317
"Hist1h2bc",0.309585555388505,11.0043301679045,20.7914284503735,7.04791894077472e-94,8.32595267663877e-94,202.14460562724
"Gsr",-0.220975638395883,10.4049232959198,-20.7890695411267,7.38681297357884e-94,8.72114872913676e-94,201.80207540824
"Dbi",0.310901257737136,11.1981626259826,20.7540755072901,1.48178457660071e-93,1.74841837946986e-93,201.43904697128
"Frmd6",-0.234039702203273,10.4535459305315,-20.6433940838386,1.33035266224347e-92,1.5688121017022e-92,198.979073773202
"Ddah2",-0.247510507145041,10.5316896616727,-20.6096952766926,2.58976588509982e-92,3.05216957583951e-92,198.388614486923
"Scd2",-0.243550590017618,10.5092810765424,-20.520687060486,1.497285405676e-91,1.7635870502662e-91,196.620357123556
"Npc2",-0.293110430733098,10.796800778685,-20.5111187951314,1.80736142135584e-91,2.12630755453628e-91,196.582945094399
"Nr2f2",-0.245272529773121,10.4850263379046,-20.516702713648,1.61937169328297e-91,1.90626450062739e-91,196.519836637634
"Gstm1",0.3197141995794,11.2377759621596,20.4920390178514,2.62989020093194e-91,3.09216954842086e-91,196.278562930351
"Htra3",-0.244862231467421,10.4800826530838,-20.4688591343991,4.14619139368126e-91,4.87214029809784e-91,195.575550685915
"Itgbl1",0.28995259151479,10.7871033731343,20.4532080832219,5.63675613516229e-91,6.61979581346129e-91,195.416801579863
"Ifitm3",-0.371236255892438,11.1972367436847,-20.3648092286438,3.18150087629757e-90,3.73415595809574e-90,193.836407732142
"Myoz2",-0.18630334606426,10.3336199215654,-20.3213483828959,7.43135481434593e-90,8.71713174703335e-90,192.49062577984
"Zfp36l2",-0.291947876876311,10.7569020866895,-20.2613146675109,2.39232991624191e-89,2.80460717027188e-89,191.696308785896
"Synm",-0.234101968971929,10.474150216221,-20.091526808796,6.41867147208499e-88,7.52041180091973e-88,188.243327996088
"Thbs2",-0.196110207956551,10.3612330857252,-20.0287903488986,2.15054134839206e-87,2.5181983002249e-87,186.887389696164
"Cited2",-0.228757390504146,10.4795308263932,-19.9798683414538,5.50787826796658e-87,6.44573232061625e-87,186.105537872066
"Hexa",-0.251015056874946,10.5739133480078,-19.9435595796666,1.1054193542715e-86,1.29288813365088e-86,185.48902280838
"Serping1",-0.283485206009617,10.6088155288825,-19.9325168739412,1.36596885849139e-86,1.59669065866907e-86,185.299671600284
"Tuba1a",-0.289876931897131,10.7832834642336,-19.917985806444,1.80434273087127e-86,2.10664650422799e-86,185.095457301239
"Tmtc2",-0.204934526678629,10.3854288994083,-19.9294635761756,1.44826041194381e-86,1.69189300460725e-86,185.022961551204
"Nes",-0.236664873173291,10.4898157032449,-19.9046259314301,2.33014835142618e-86,2.71895956992554e-86,184.676643607223
"Adam33",-0.209247638171712,10.3961458612441,-19.7794960493575,2.53699905635907e-85,2.95859948263449e-85,182.18511931619
"Nrip1",-0.241637182228478,10.5196778593718,-19.7596626705134,3.69937700851656e-85,4.31162821505427e-85,181.946772339003
"Aspn",-0.228848946091823,10.438531399333,-19.5506694709363,1.92801884704916e-83,2.24579947239273e-83,177.917782245864
"Gas6",0.289462413422152,11.0109862086285,19.3995349362965,3.28351818132247e-82,3.82026548146884e-82,175.346832789204
"Des",-0.220609638950513,10.3926875219706,-19.407943657254,2.80586784271502e-82,3.26643520688594e-82,175.184991108362
"Arrdc3",-0.221118180179719,10.4677824759232,-19.0896893814959,1.03063965210711e-79,1.19841820012455e-79,169.392878001332
"Il11ra1",0.277382258653075,10.9210972201108,19.0644367743224,1.64046815164233e-79,1.90530563489237e-79,169.129465722981
"Dbp",-0.220519264191735,10.453502153254,-19.0750624776072,1.3491473480423e-79,1.56786443700442e-79,169.108662753992
"Limch1",0.276015452391793,10.8822791571223,18.8778119744185,5.00224904680901e-78,5.80644114545445e-78,165.709744735432
"Ttc14",-0.258811219091088,10.6706853664834,-18.8640777330529,6.42481832551709e-78,7.4533855284421e-78,165.417128691748
"Plpp3",-0.292450546638365,10.804005021651,-18.6300053491819,4.45810999974349e-76,5.16882318810839e-76,161.235782381664
"Klf2",-0.33994171359093,11.1994061400968,-18.4056312529728,2.4788036284245e-74,2.87231011404925e-74,157.341307802342
"Meis2",-0.210317260710907,10.4633841965978,-18.3983602969237,2.82140947040457e-74,3.26741108327107e-74,156.905734107354
"Actg2",0.279519858096695,10.7626511918937,18.3740915303308,4.34490450302721e-74,5.0288246562815e-74,156.627977661586
"S100a16",-0.246770900009382,10.6875784586493,-18.2673663272751,2.88326312734066e-73,3.3351800200586e-73,154.743182987591
"Adamts2",-0.202476851318881,10.4352328247762,-18.2184461173553,6.84140502130543e-73,7.90913875295426e-73,153.694493336622
"Peg3",-0.192272608011912,10.3928165260445,-18.2158605516673,7.16065864360856e-73,8.27343575229181e-73,153.591294725763
"Irs2",-0.201443379033339,10.4328926211443,-18.1833878813204,1.26911296612594e-72,1.46548841354035e-72,153.074285523445
"Xist",0.278893801336267,11.7685510864045,18.1386855791736,2.78600925212194e-72,3.21524437636693e-72,152.700663106816
"Bcam",0.269060772110715,10.9752438171941,17.9423484208821,8.62166859037531e-71,9.94425442949863e-71,149.121624217259
"Rpl13",0.181642355669771,12.7104819266465,17.9257279627491,1.15102641072324e-70,1.32606729345995e-70,149.018386522019
"Mustn1",0.290228029441826,10.9615145236522,17.9327620877523,1.01856037739372e-70,1.17413299987748e-70,148.950886004329
"Efna5",-0.198270068510359,10.4349511866399,-17.9201990078398,1.26709205337366e-70,1.45894306663634e-70,148.488603637798
"Dut",-0.193535164031369,10.4383153672721,-17.8640079552645,3.35863711595779e-70,3.86494489753486e-70,147.520637046393
"Bche",-0.168141996507147,10.3338940902764,-17.8559579792131,3.86111113710912e-70,4.4406108534895e-70,147.217716836584
"Gls",-0.240953782548983,10.7054686354987,-17.8074965168246,8.92664638400155e-70,1.02605130850592e-69,146.737143274824
"Pik3r1",-0.228620027005377,10.5907877156093,-17.7911062900645,1.18462690506771e-69,1.36085801845802e-69,146.398152825888
"H3f3b",0.220613363688416,12.0186510887993,17.7428695380456,2.72050541540197e-69,3.1234275722181e-69,145.85939015977
"Sulf2",-0.204616674778077,10.4716425604854,-17.6858198195145,7.25289163221121e-69,8.32230824120621e-69,144.49491941664
"Rrad",0.251551394082062,10.7691129113035,17.5900198980893,3.73910905282303e-68,4.28796909727412e-68,143.009482946091
"Fam3c",-0.221690960325571,10.5629501008365,-17.5685980540956,5.3894500205871e-68,6.17702008090212e-68,142.573024199225
"Nktr",-0.2468699679166,10.7389791861386,-17.5597138486711,6.27105269316744e-68,7.18333641829031e-68,142.510480430865
"Smad7",-0.225940679943641,10.6097529517772,-17.3689045869838,1.59586189613068e-66,1.82697412264531e-66,139.226975490339
"Abcc9",0.244009077976733,10.7081618047374,17.3290274293436,3.12577510808135e-66,3.57640172549354e-66,138.575995995813
"Mtss1",-0.221809244180376,10.5799808605584,-17.2237326960904,1.83178795903452e-65,2.09466890684336e-65,136.776374314615
"Nr4a2",-0.177317448735254,10.3566188494753,-17.030330613641,4.59198516609107e-64,5.24798304696122e-64,133.312945940947
"Myof",-0.201296755202543,10.4971891389305,-17.0049365909593,6.99220268947038e-64,7.9865250593608e-64,133.081332206275
"Hist1h1c",-0.215736873214066,10.5599622894136,-16.9341092273734,2.2521877267525e-63,2.57099055565354e-63,131.96631322251
"Sfrp2",-0.198345876946103,10.4345322706073,-16.7522066683799,4.44818408219941e-62,5.07493905556122e-62,128.874928858537
"Ctsb",0.25911360142225,11.2458763310214,16.6921455020359,1.18328836514184e-61,1.34924557028716e-61,128.201437456143
"Ar",-0.20218835308002,10.5040271291036,-16.6878788831954,1.26829680681104e-61,1.44535248639434e-61,127.904891596406
"Klf7",-0.225271190014674,10.6830568397585,-16.6799084856245,1.44373511791362e-61,1.64434523680366e-61,127.889988392427
"Cdh6",-0.181897775526485,10.4089115855822,-16.6709197088283,1.67075663885213e-61,1.90182884331489e-61,127.525461533343
"Hspa1b",-0.214836644853406,10.51924984706,-16.6288307395553,3.3072866131743e-61,3.76255587391843e-61,126.962538076741
"Pcolce2",-0.215153830340688,10.5252075630361,-16.6117322073375,4.36262407879206e-61,4.96034574052537e-61,126.691219129852
"Slc6a6",-0.216288300023029,10.580712972898,-16.5335572180428,1.54233569685946e-60,1.75265420097666e-60,125.474818620376
"Fgfrl1",-0.172282963796285,10.3990699091414,-16.4128643842175,1.07185761765032e-59,1.21732835621842e-59,123.366361322047
"AI838599",-0.175074515421962,10.3996502845433,-16.4104394666847,1.11427978517515e-59,1.26478976750868e-59,123.3281316694
"Ryr2",-0.173754576920027,10.3955144711506,-16.3680551140124,2.19410987529206e-59,2.48906395381969e-59,122.64724116601
"Bcl2",-0.213723423706925,10.5772266575923,-16.2375095105097,1.75034985648412e-58,1.98452364680739e-58,120.759545105818
"mt-Nd5",0.193631702844785,12.4123299269812,16.1044190536564,1.43087932046186e-57,1.62047488161026e-57,118.973395413232
"Lgmn",-0.204640592513329,10.5461421243457,-16.1050342656831,1.41710251799157e-57,1.60578189007543e-57,118.653466488097
"Dlc1",-0.20632234174302,10.5675765961315,-16.0722032617364,2.37365758510421e-57,2.68513301482377e-57,118.15522628447
"Igsf9b",-0.166986585951848,10.389256023699,-16.078484124045,2.15077431196181e-57,2.4343795268385e-57,118.070607260207
"Tppp3",-0.20626569431899,10.5514278922759,-16.0444565877763,3.66782330831911e-57,4.14677592800352e-57,117.709207911159
"Prrx1",-0.210600124672519,10.5595589853845,-15.9968000923682,7.73205484817071e-57,8.73678513917594e-57,116.972990671791
"Hacd4",-0.177863069828488,10.4386863957038,-15.9299252506853,2.19416615909895e-56,2.47788386120717e-56,115.824139982938
"Gstm5",-0.177669466412883,10.4340557850456,-15.9016794935268,3.40452106965059e-56,3.84257457071172e-56,115.381139706349
"Crip1",0.250287900529841,11.7641791501606,15.8542214581566,7.11043583043096e-56,8.02079619901969e-56,115.055471570038
"Sgcg",0.218776344710738,10.6986978326398,15.7362178460304,4.39824889714542e-55,4.95856696408729e-55,112.998718175283
"Cyba",-0.236002269314023,11.103203222853,-15.5186754247562,1.22359915708474e-53,1.37870327558844e-53,109.8199481381
"Timp2",0.248628360276056,11.2733771802034,15.5062309574291,1.47805754166968e-53,1.66447921359198e-53,109.636852406707
"Ano1",-0.164208887265467,10.3898303970795,-15.3574790676668,1.39856663275274e-52,1.5740761201494e-52,107.03387509197
"Lama4",-0.194789756815712,10.5814821984093,-15.3108806835728,2.81580010550486e-52,3.16737919629343e-52,106.527982681926
"Mgst3",-0.180163756462926,10.4959286641586,-15.1687261598644,2.35161837021205e-51,2.64375308624176e-51,104.349012062296
"Me1",-0.174147508395569,10.4267023391501,-15.100233002938,6.49529301835934e-51,7.29808204310039e-51,103.263836244559
"Bambi",-0.165209011018987,10.4372374439249,-15.0479242413731,1.4070263516233e-50,1.58004082158709e-50,102.506753570895
"Dkk3",0.21175411744631,10.7226474813948,15.0336735496764,1.7360762092489e-50,1.94845814730517e-50,102.468666737754
"Wnt16",-0.154438768693467,10.3865744973363,-14.9598790961302,5.13889017367578e-50,5.7643187590306e-50,101.14785819071
"1190005I06Rik",0.206007439431099,10.7086114805156,14.741331611548,1.24110364742827e-48,1.39137180204964e-48,98.2135245366976
"Sptbn1",-0.24638993306375,11.3288563910207,-14.5042072304122,3.73706670279962e-47,4.18718958296876e-47,95.0235809073279
"Dnaja1",-0.21775795566017,11.1340836792636,-14.4906495247919,4.53306475745193e-47,5.07622033309287e-47,94.7689069904179
"Lrp1",0.216970252473818,10.9196106779652,14.4649401042429,6.53451712171693e-47,7.31339353297922e-47,94.3347434057196
"Grn",-0.200400923752863,10.6834248447364,-14.4551297154494,7.51185911840578e-47,8.40252697808252e-47,94.1432248398702
"Abi3bp",-0.179332470646218,10.5152553622766,-14.4037180092331,1.55719147944584e-46,1.74085129060462e-46,93.3151517868619
"Errfi1",-0.184030957654228,10.5264323637545,-14.3799618908231,2.1790742588569e-46,2.43471984229821e-46,92.9899962617986
"Lamp2",-0.198176482233725,10.7228958840076,-14.3079383347573,6.01598670705022e-46,6.71801977336708e-46,92.0875681157072
"mt-Nd1",0.10937865686585,13.1791573530474,14.2158345738042,2.18899854294851e-45,2.44307873096932e-45,91.0326572882008
"Fus",-0.208324136554722,10.9130351399705,-14.1965333761824,2.86655514894121e-45,3.19749598320269e-45,90.5877378609651
"Zfp36",-0.2120508587212,10.6864089386497,-14.1618100982928,4.65235384506089e-45,5.18657061879698e-45,90.0381990732946
"E030013I19Rik",0.201539675451572,10.6978418203744,14.1214757795037,8.15374748249127e-45,9.08495541224654e-45,89.4607810189454
"mt-Nd4",0.104705350171907,13.2581126010731,14.0599605199856,1.91310985049501e-44,2.12922632219812e-44,88.8741517666784
"Resf1",-0.185727819012417,10.6273076735046,-14.0651412430092,1.78076235147748e-44,1.9830315718012e-44,88.6749138150242
"Tubb5",-0.205908173635136,11.0722128699392,-14.0471985052211,2.28237913358533e-44,2.53879770142973e-44,88.5603518902178
"Hbegf",-0.151050660912404,10.4124366897204,-13.8964580088952,1.81438415725087e-43,2.0171030097286e-43,86.181859720648
"Rps4x",0.163470848589867,12.4425410312318,13.8136086639286,5.61881668540422e-43,6.24312965044913e-43,85.520574831511
"Cav2",-0.196533637581744,10.7127399215452,-13.8072331126961,6.12783524340616e-43,6.80492531194465e-43,85.192325310609
"Epha3",-0.144248297594421,10.3928334576268,-13.8001017727249,6.75171962131802e-43,7.49358448536961e-43,84.8464669376968
"Cbr2",0.20013991131483,10.7503585331737,13.7518405294279,1.29966717427816e-42,1.4416718516674e-42,84.4339798552864
"Fosl2",-0.168963562939934,10.5172597697688,-13.7345178464326,1.64319480370941e-42,1.82172372916786e-42,84.0990367148122
"Arid5b",0.199939927578557,10.9423069656367,13.7128316968029,2.20308440548591e-42,2.44109075400101e-42,83.9682947440004
"Rps29",-0.167485815983106,12.2524873753604,-13.6674599241256,4.0629171685964e-42,4.49686460276303e-42,83.5527223757855
"Neat1",-0.216248783171421,10.8974939587643,-13.6775198896812,3.54792708537468e-42,3.92904439133409e-42,83.4993536963464
"Bicd1",-0.155997967220896,10.4443404626652,-13.6186846156657,7.82799611495345e-42,8.65928773778036e-42,82.4770659494881
"Ifitm2",0.217866521519909,11.5387130104804,13.5745193133671,1.41484655870675e-41,1.56423057900138e-41,82.2440473927888
"Ctsz",-0.189217629261535,10.8019178502683,-13.538228999505,2.29793999028603e-41,2.53916021026081e-41,81.6150414625452
"Ahnak2",-0.170859466493299,10.5637282400496,-13.4402319199493,8.46128294867959e-41,9.34432131273284e-41,80.2142248812955
"Lrrc17",-0.150212369778441,10.4474487707688,-13.4018732522633,1.40590770783544e-40,1.55177451195965e-40,79.6084005240568
"Itm2b",0.175433386257206,12.0522435452117,13.3479421673093,2.86409773955781e-40,3.15777038540002e-40,79.3146610508356
"Slc22a1",-0.140939923492713,10.39435278772,-13.3634970391388,2.33334176153454e-40,2.57401187152183e-40,79.0348315005957
"Pdlim2",-0.163833477496061,10.5517609452434,-13.3320991046238,3.52813378065145e-40,3.88775072248094e-40,78.7855938868092
"Ier3",-0.159745995060728,10.4572425969687,-13.2693992878822,8.03389964357187e-40,8.84790709644479e-40,77.8845006817173
"mt-Nd2",0.0948100851399651,13.3351945748884,12.9367269720347,5.94670905642454e-38,6.54563462457297e-38,74.0048263641259
